DR_NO,Status,Status Desc
211104168,AA,Adult Arrest
210710554,AO,Adult Other
211008907,IC,Invest Cont
210508573,AA,Adult Arrest
211107151,AO,Adult Other
212110600,AO,Adult Other
211112151,AO,Adult Other
210512453,IC,Invest Cont
210717242,IC,Invest Cont
210717105,AO,Adult Other
211415550,IC,Invest Cont
210517075,AO,Adult Other
211709849,AO,Adult Other
210407845,AO,Adult Other
210408549,IC,Invest Cont
210807067,AO,Adult Other
210917611,AO,Adult Other
211807078,AO,Adult Other
211216403,IC,Invest Cont
211709375,IC,Invest Cont
211223565,AO,Adult Other
212116528,AA,Adult Arrest
211314895,AO,Adult Other
211808738,IC,Invest Cont
211812627,IC,Invest Cont
211809505,IC,Invest Cont
210315579,AA,Adult Arrest
211113941,IC,Invest Cont
211215409,IC,Invest Cont
210916260,AO,Adult Other
211804762,AO,Adult Other
211712234,AA,Adult Arrest
211807759,AA,Adult Arrest
211809049,IC,Invest Cont
212106529,IC,Invest Cont
210412676,IC,Invest Cont
211706495,IC,Invest Cont
211217675,AO,Adult Other
210516762,IC,Invest Cont
211309393,AO,Adult Other
211107470,AA,Adult Arrest
211112153,AO,Adult Other
212117010,AA,Adult Arrest
210516212,AO,Adult Other
211313461,AA,Adult Arrest
211221380,AO,Adult Other
210313705,IC,Invest Cont
212108314,AO,Adult Other
210415087,AO,Adult Other
211421379,AO,Adult Other
210918024,AO,Adult Other
211112557,AO,Adult Other
210911762,AO,Adult Other
210300647,AA,Adult Arrest
212001046,AA,Adult Arrest
211313551,IC,Invest Cont
211613423,AO,Adult Other
210712808,IC,Invest Cont
212007195,AO,Adult Other
211111799,AO,Adult Other
211611435,IC,Invest Cont
211904259,AA,Adult Arrest
210516416,AO,Adult Other
210508267,IC,Invest Cont
211011955,AA,Adult Arrest
212009710,AA,Adult Arrest
211318601,IC,Invest Cont
211800586,IC,Invest Cont
211111732,AO,Adult Other
211907544,AO,Adult Other
211710582,AO,Adult Other
210117697,AO,Adult Other
211318542,AO,Adult Other
211009235,IC,Invest Cont
210516252,IC,Invest Cont
210709984,IC,Invest Cont
210908032,AO,Adult Other
212106285,IC,Invest Cont
211110411,AO,Adult Other
210507198,IC,Invest Cont
211306554,AO,Adult Other
210317361,IC,Invest Cont
210405064,AO,Adult Other
211821960,IC,Invest Cont
212107203,AO,Adult Other
210215393,IC,Invest Cont
210911725,AO,Adult Other
211904994,IC,Invest Cont
210510582,IC,Invest Cont
211815015,AA,Adult Arrest
211319322,IC,Invest Cont
211710084,AA,Adult Arrest
210413558,AA,Adult Arrest
211705840,IC,Invest Cont
210408344,AO,Adult Other
210317481,AA,Adult Arrest
210915164,AO,Adult Other
210904465,AO,Adult Other
210408614,IC,Invest Cont
210514988,IC,Invest Cont
210906055,AO,Adult Other
211906637,AO,Adult Other
211208760,AA,Adult Arrest
210904650,AO,Adult Other
211417587,IC,Invest Cont
211422094,AO,Adult Other
210508479,IC,Invest Cont
211315015,IC,Invest Cont
210514708,IC,Invest Cont
210706031,IC,Invest Cont
210705842,IC,Invest Cont
211406423,AA,Adult Arrest
211712093,AA,Adult Arrest
212111553,AO,Adult Other
210412756,IC,Invest Cont
211114916,AO,Adult Other
210311949,AA,Adult Arrest
211914484,AO,Adult Other
211104946,IC,Invest Cont
210413472,AO,Adult Other
210413554,AA,Adult Arrest
212015081,AO,Adult Other
210307537,AO,Adult Other
210315811,AA,Adult Arrest
211916831,AO,Adult Other
210807622,AO,Adult Other
210716773,AO,Adult Other
210509144,IC,Invest Cont
211210015,AO,Adult Other
211912531,AO,Adult Other
210104991,AO,Adult Other
211221496,AO,Adult Other
210313033,IC,Invest Cont
212004348,IC,Invest Cont
212108939,AO,Adult Other
210411323,AO,Adult Other
210706812,AO,Adult Other
210507742,IC,Invest Cont
211906818,AO,Adult Other
210516951,IC,Invest Cont
210416226,AO,Adult Other
210608400,AO,Adult Other
211112184,AO,Adult Other
210613278,AA,Adult Arrest
212116271,AA,Adult Arrest
210517353,AO,Adult Other
211213147,AA,Adult Arrest
210120972,AO,Adult Other
211821820,IC,Invest Cont
211313537,IC,Invest Cont
210904942,AA,Adult Arrest
211509906,AA,Adult Arrest
210916463,IC,Invest Cont
211221236,AO,Adult Other
211822270,IC,Invest Cont
211016131,AA,Adult Arrest
212004186,IC,Invest Cont
211707306,AA,Adult Arrest
210200629,IC,Invest Cont
211911530,IC,Invest Cont
210311729,AA,Adult Arrest
210320410,IC,Invest Cont
211112604,AO,Adult Other
211407566,IC,Invest Cont
211317293,IC,Invest Cont
210205262,AA,Adult Arrest
210715811,AO,Adult Other
211911985,AO,Adult Other
212008761,AO,Adult Other
211810411,IC,Invest Cont
210217144,AO,Adult Other
210508837,IC,Invest Cont
211214381,IC,Invest Cont
220805874,IC,Invest Cont
210510049,IC,Invest Cont
212009168,AO,Adult Other
210116810,AA,Adult Arrest
211710389,AO,Adult Other
211223388,AO,Adult Other
211308234,IC,Invest Cont
211604280,AA,Adult Arrest
211313934,IC,Invest Cont
211207555,AO,Adult Other
211911370,IC,Invest Cont
210909612,AO,Adult Other
211913916,AO,Adult Other
212002059,IC,Invest Cont
212108994,AO,Adult Other
210515443,IC,Invest Cont
210714898,AO,Adult Other
210514924,IC,Invest Cont
210505001,AA,Adult Arrest
212114327,AA,Adult Arrest
212105289,IC,Invest Cont
211224383,AA,Adult Arrest
210917182,AA,Adult Arrest
211307622,AO,Adult Other
211820974,IC,Invest Cont
212104805,AA,Adult Arrest
210506841,IC,Invest Cont
210108392,IC,Invest Cont
211916777,IC,Invest Cont
211816362,IC,Invest Cont
211607155,AO,Adult Other
210815398,IC,Invest Cont
210412108,AO,Adult Other
211224281,AO,Adult Other
211810389,AO,Adult Other
210510764,IC,Invest Cont
211304714,IC,Invest Cont
211910910,AO,Adult Other
210614184,IC,Invest Cont
210318475,AA,Adult Arrest
210409072,IC,Invest Cont
210320584,IC,Invest Cont
211304100,IC,Invest Cont
211108775,AO,Adult Other
211314974,AA,Adult Arrest
210705643,AO,Adult Other
210808565,AO,Adult Other
211813976,IC,Invest Cont
210510752,IC,Invest Cont
211908433,IC,Invest Cont
211108106,AA,Adult Arrest
211613840,AO,Adult Other
211913187,AA,Adult Arrest
211115743,IC,Invest Cont
210911066,AO,Adult Other
210414149,AO,Adult Other
210311083,AO,Adult Other
210318980,IC,Invest Cont
210608030,AO,Adult Other
211207450,AA,Adult Arrest
211307623,AO,Adult Other
211915100,AO,Adult Other
211115581,AA,Adult Arrest
210413191,AO,Adult Other
210516950,IC,Invest Cont
210618011,IC,Invest Cont
211108408,AO,Adult Other
210908743,AO,Adult Other
211605242,IC,Invest Cont
210507174,AO,Adult Other
210620367,AO,Adult Other
211312231,IC,Invest Cont
211906118,AO,Adult Other
212114391,AA,Adult Arrest
211811326,AA,Adult Arrest
211312535,IC,Invest Cont
211706538,AA,Adult Arrest
211807793,IC,Invest Cont
211809828,IC,Invest Cont
210715812,IC,Invest Cont
211610351,IC,Invest Cont
210506507,AA,Adult Arrest
211604791,IC,Invest Cont
211910799,AO,Adult Other
210119986,AA,Adult Arrest
210506434,IC,Invest Cont
212108579,IC,Invest Cont
210307307,IC,Invest Cont
211104454,AA,Adult Arrest
211914536,IC,Invest Cont
211906474,IC,Invest Cont
211114697,IC,Invest Cont
210217541,AO,Adult Other
211715169,IC,Invest Cont
210512755,IC,Invest Cont
211320614,AO,Adult Other
211314513,AA,Adult Arrest
210318512,AA,Adult Arrest
211210222,IC,Invest Cont
211812514,IC,Invest Cont
211613606,AO,Adult Other
210309663,AO,Adult Other
211606081,AA,Adult Arrest
212113770,IC,Invest Cont
210105179,IC,Invest Cont
211812685,AO,Adult Other
211312277,IC,Invest Cont
212007471,AA,Adult Arrest
210405539,IC,Invest Cont
211908526,IC,Invest Cont
211206215,IC,Invest Cont
210121997,IC,Invest Cont
211310817,IC,Invest Cont
210911504,AO,Adult Other
211912544,AO,Adult Other
211216703,IC,Invest Cont
211906092,AO,Adult Other
211614599,AO,Adult Other
211817525,IC,Invest Cont
211015256,AA,Adult Arrest
210904553,AA,Adult Arrest
210612565,IC,Invest Cont
211913448,IC,Invest Cont
211310862,AA,Adult Arrest
221204727,AO,Adult Other
211306813,AO,Adult Other
211916340,AO,Adult Other
210511557,IC,Invest Cont
210511374,AA,Adult Arrest
210316956,AO,Adult Other
210408924,IC,Invest Cont
211917155,AO,Adult Other
210114238,AA,Adult Arrest
212016884,AO,Adult Other
211906405,IC,Invest Cont
211114853,AO,Adult Other
210317878,AO,Adult Other
210618865,IC,Invest Cont
210314784,IC,Invest Cont
212009409,AA,Adult Arrest
210914012,IC,Invest Cont
210314111,IC,Invest Cont
210712608,IC,Invest Cont
210217948,AO,Adult Other
211410000,AO,Adult Other
210308929,IC,Invest Cont
210619808,AA,Adult Arrest
211916165,AO,Adult Other
211900899,IC,Invest Cont
210504377,AO,Adult Other
211511549,IC,Invest Cont
210413963,IC,Invest Cont
210711676,AO,Adult Other
210517138,IC,Invest Cont
211709383,IC,Invest Cont
211408765,IC,Invest Cont
211611289,IC,Invest Cont
210108259,AO,Adult Other
211010717,AA,Adult Arrest
210510360,IC,Invest Cont
210713934,IC,Invest Cont
210414225,AO,Adult Other
211509028,AO,Adult Other
211908194,AO,Adult Other
211821343,AO,Adult Other
220204494,AO,Adult Other
210916582,IC,Invest Cont
211904569,AA,Adult Arrest
210620366,AO,Adult Other
211111690,IC,Invest Cont
211100691,AA,Adult Arrest
210405057,IC,Invest Cont
211419080,AO,Adult Other
210714452,AA,Adult Arrest
211308541,AO,Adult Other
210807220,AA,Adult Arrest
211613831,IC,Invest Cont
210116172,AA,Adult Arrest
210712344,IC,Invest Cont
210414425,AO,Adult Other
210505366,AA,Adult Arrest
211115644,AO,Adult Other
212010167,AO,Adult Other
211210362,AA,Adult Arrest
210508286,IC,Invest Cont
210213066,AO,Adult Other
212009847,AO,Adult Other
210608802,IC,Invest Cont
211806755,AA,Adult Arrest
210619708,IC,Invest Cont
211106510,AA,Adult Arrest
212109126,IC,Invest Cont
212010901,AA,Adult Arrest
211105880,AO,Adult Other
211916921,AA,Adult Arrest
212006973,AA,Adult Arrest
210414237,AO,Adult Other
210215988,AO,Adult Other
210717103,AO,Adult Other
210607367,AA,Adult Arrest
210905998,IC,Invest Cont
210610434,AA,Adult Arrest
211915414,AA,Adult Arrest
210316891,AA,Adult Arrest
210511268,IC,Invest Cont
211913649,AO,Adult Other
210907443,AO,Adult Other
210506988,IC,Invest Cont
210704607,AO,Adult Other
211112716,AA,Adult Arrest
211906487,IC,Invest Cont
212112931,AO,Adult Other
211809405,IC,Invest Cont
210118279,IC,Invest Cont
211916840,IC,Invest Cont
211009569,IC,Invest Cont
210315528,IC,Invest Cont
210815307,AO,Adult Other
210816267,IC,Invest Cont
211819584,IC,Invest Cont
211107621,AO,Adult Other
210609355,AO,Adult Other
210608658,IC,Invest Cont
211915051,AO,Adult Other
211915549,AO,Adult Other
211311369,AO,Adult Other
211104536,AA,Adult Arrest
211406462,AO,Adult Other
210317591,IC,Invest Cont
210318605,IC,Invest Cont
210408774,IC,Invest Cont
211608117,AO,Adult Other
211816746,IC,Invest Cont
212013572,IC,Invest Cont
212009533,AO,Adult Other
212004662,IC,Invest Cont
210307845,IC,Invest Cont
210309953,AO,Adult Other
211105989,AO,Adult Other
211613839,AO,Adult Other
211910486,AO,Adult Other
211806947,IC,Invest Cont
210313595,AA,Adult Arrest
211214200,IC,Invest Cont
211916339,AO,Adult Other
210710794,IC,Invest Cont
211913475,AA,Adult Arrest
210415357,AO,Adult Other
210514233,IC,Invest Cont
210315578,IC,Invest Cont
210306600,AO,Adult Other
211111623,AO,Adult Other
210404346,IC,Invest Cont
211607016,AA,Adult Arrest
210110955,AO,Adult Other
211815437,IC,Invest Cont
210715929,IC,Invest Cont
211115297,AO,Adult Other
211408866,AA,Adult Arrest
211610350,IC,Invest Cont
211704250,AA,Adult Arrest
211304178,IC,Invest Cont
210607359,IC,Invest Cont
210813189,AO,Adult Other
210104663,AO,Adult Other
210316597,AA,Adult Arrest
211910548,AO,Adult Other
211904571,IC,Invest Cont
210409792,AO,Adult Other
210709539,AO,Adult Other
210605212,AO,Adult Other
211420926,IC,Invest Cont
210917253,IC,Invest Cont
212006127,IC,Invest Cont
211904077,AO,Adult Other
210412956,IC,Invest Cont
210112320,AO,Adult Other
211807514,IC,Invest Cont
211115452,AA,Adult Arrest
211710032,IC,Invest Cont
212104610,AA,Adult Arrest
211904383,IC,Invest Cont
210111866,AO,Adult Other
211309711,AO,Adult Other
211712152,AO,Adult Other
211807387,AO,Adult Other
211210722,IC,Invest Cont
211808495,IC,Invest Cont
212110138,IC,Invest Cont
210413473,AA,Adult Arrest
211904418,AO,Adult Other
210709582,IC,Invest Cont
210710319,IC,Invest Cont
211607032,AA,Adult Arrest
210712896,AA,Adult Arrest
211008016,AA,Adult Arrest
210616655,AO,Adult Other
210105180,IC,Invest Cont
210305873,AA,Adult Arrest
210507819,AA,Adult Arrest
210410961,IC,Invest Cont
210514027,IC,Invest Cont
212116745,AO,Adult Other
211012650,IC,Invest Cont
211806698,AO,Adult Other
210311222,AO,Adult Other
211613647,AA,Adult Arrest
211907286,AO,Adult Other
212015314,AO,Adult Other
211906812,AO,Adult Other
210612563,IC,Invest Cont
210313491,AA,Adult Arrest
211911167,IC,Invest Cont
210404903,AO,Adult Other
211111644,AO,Adult Other
211315735,IC,Invest Cont
211613384,AA,Adult Arrest
210905272,AA,Adult Arrest
210317855,IC,Invest Cont
210308677,IC,Invest Cont
212112812,AO,Adult Other
212108383,AO,Adult Other
210316472,AO,Adult Other
211209229,IC,Invest Cont
211911671,AA,Adult Arrest
211308531,IC,Invest Cont
211706597,AO,Adult Other
212013466,AO,Adult Other
211320803,AO,Adult Other
212112853,IC,Invest Cont
210712937,IC,Invest Cont
211318896,AA,Adult Arrest
211314576,AA,Adult Arrest
212109688,AO,Adult Other
211607242,AA,Adult Arrest
212105900,AA,Adult Arrest
211405605,AO,Adult Other
211911290,AO,Adult Other
211905434,AO,Adult Other
212110052,AO,Adult Other
210118849,AA,Adult Arrest
211207170,IC,Invest Cont
211810626,IC,Invest Cont
212118015,AO,Adult Other
211816656,IC,Invest Cont
210513341,AO,Adult Other
210514203,AO,Adult Other
211105611,IC,Invest Cont
211306787,AO,Adult Other
211107204,AA,Adult Arrest
211913574,AA,Adult Arrest
211904540,AA,Adult Arrest
211112741,AO,Adult Other
211315577,AO,Adult Other
211813693,IC,Invest Cont
211406008,IC,Invest Cont
210107049,AA,Adult Arrest
212115105,IC,Invest Cont
210512606,AA,Adult Arrest
210817841,AO,Adult Other
210507280,AA,Adult Arrest
211907633,AA,Adult Arrest
210510914,IC,Invest Cont
211604321,AA,Adult Arrest
210713777,IC,Invest Cont
212000822,AO,Adult Other
210210568,AO,Adult Other
210306852,IC,Invest Cont
210315037,AA,Adult Arrest
211223351,IC,Invest Cont
210410039,IC,Invest Cont
211010938,AO,Adult Other
210314332,IC,Invest Cont
210515120,IC,Invest Cont
211611549,AO,Adult Other
210109465,AO,Adult Other
210513373,IC,Invest Cont
210415168,AO,Adult Other
210619920,AA,Adult Arrest
210600558,IC,Invest Cont
210313746,AA,Adult Arrest
211220013,AO,Adult Other
211811000,IC,Invest Cont
210619667,AO,Adult Other
210515179,IC,Invest Cont
211812531,IC,Invest Cont
211808030,AA,Adult Arrest
211906277,IC,Invest Cont
211504830,AA,Adult Arrest
211807964,IC,Invest Cont
211110319,AA,Adult Arrest
212108315,AO,Adult Other
211411454,AO,Adult Other
210504574,AA,Adult Arrest
210414809,AO,Adult Other
212112806,AO,Adult Other
211320466,IC,Invest Cont
211816236,IC,Invest Cont
211906058,AO,Adult Other
210705347,IC,Invest Cont
211319693,IC,Invest Cont
211820554,IC,Invest Cont
210507401,IC,Invest Cont
211604731,AO,Adult Other
210311482,AO,Adult Other
210315401,AO,Adult Other
211905385,AO,Adult Other
210311485,IC,Invest Cont
210908634,IC,Invest Cont
211807408,IC,Invest Cont
211915508,IC,Invest Cont
212110177,AA,Adult Arrest
210612967,AA,Adult Arrest
211812089,IC,Invest Cont
212107065,IC,Invest Cont
210413797,IC,Invest Cont
211913750,AA,Adult Arrest
211114096,AO,Adult Other
211116777,IC,Invest Cont
210320108,IC,Invest Cont
211706575,AO,Adult Other
211914504,IC,Invest Cont
210214354,AA,Adult Arrest
211225331,IC,Invest Cont
211908330,AA,Adult Arrest
210516499,IC,Invest Cont
211313272,AA,Adult Arrest
210504542,AO,Adult Other
210114715,IC,Invest Cont
210413743,AO,Adult Other
210515460,AO,Adult Other
210906467,AO,Adult Other
210709687,AO,Adult Other
210209436,AO,Adult Other
211311488,IC,Invest Cont
211316163,IC,Invest Cont
210309107,IC,Invest Cont
210213615,AA,Adult Arrest
211108686,AA,Adult Arrest
210711758,AO,Adult Other
210609387,IC,Invest Cont
210314401,IC,Invest Cont
211816770,IC,Invest Cont
221110685,AO,Adult Other
210204362,AA,Adult Arrest
210609244,AA,Adult Arrest
211909890,IC,Invest Cont
211217947,AO,Adult Other
210505946,AO,Adult Other
211107712,AA,Adult Arrest
210312397,AO,Adult Other
211910107,AA,Adult Arrest
210216210,AO,Adult Other
211911238,AA,Adult Arrest
211114781,AO,Adult Other
210712807,IC,Invest Cont
211913162,AA,Adult Arrest
211706049,IC,Invest Cont
210513621,IC,Invest Cont
211222663,AO,Adult Other
210615394,IC,Invest Cont
210810711,AA,Adult Arrest
211808902,IC,Invest Cont
210415290,AO,Adult Other
210509172,IC,Invest Cont
211315414,IC,Invest Cont
212010494,AO,Adult Other
210813589,IC,Invest Cont
211307243,IC,Invest Cont
212009575,AO,Adult Other
211210016,IC,Invest Cont
211316435,AA,Adult Arrest
211308676,IC,Invest Cont
211600674,IC,Invest Cont
210408443,AO,Adult Other
210717255,IC,Invest Cont
210606952,AA,Adult Arrest
210315704,IC,Invest Cont
210514448,AO,Adult Other
212109832,AO,Adult Other
211804155,IC,Invest Cont
210310462,IC,Invest Cont
211223172,AO,Adult Other
211309191,IC,Invest Cont
212007744,AO,Adult Other
212110399,AO,Adult Other
210209401,AO,Adult Other
210517668,AO,Adult Other
210114940,AO,Adult Other
210406482,IC,Invest Cont
211309170,IC,Invest Cont
211605362,AO,Adult Other
210708054,AA,Adult Arrest
210406100,IC,Invest Cont
211905214,IC,Invest Cont
220804040,AO,Adult Other
212104300,IC,Invest Cont
212117821,AO,Adult Other
211311023,IC,Invest Cont
211816506,IC,Invest Cont
210415274,AO,Adult Other
210312942,AA,Adult Arrest
210505332,IC,Invest Cont
212005385,IC,Invest Cont
211613246,IC,Invest Cont
211600766,IC,Invest Cont
210412452,AA,Adult Arrest
211116633,AA,Adult Arrest
211911341,IC,Invest Cont
210612840,IC,Invest Cont
210516717,AO,Adult Other
211014787,AA,Adult Arrest
210406188,AA,Adult Arrest
211613367,AO,Adult Other
211605268,IC,Invest Cont
210619305,IC,Invest Cont
211905836,AO,Adult Other
211816026,IC,Invest Cont
210514148,IC,Invest Cont
211009754,AO,Adult Other
210313312,IC,Invest Cont
211912640,AA,Adult Arrest
211816700,IC,Invest Cont
211305934,AO,Adult Other
211112127,AO,Adult Other
210620618,IC,Invest Cont
210315214,AA,Adult Arrest
212100530,IC,Invest Cont
210805232,AA,Adult Arrest
211906401,AO,Adult Other
211316535,AO,Adult Other
210318457,AA,Adult Arrest
211115323,AO,Adult Other
211714489,AA,Adult Arrest
211613565,AA,Adult Arrest
210307956,IC,Invest Cont
212106299,AO,Adult Other
212012698,AO,Adult Other
211005115,IC,Invest Cont
212009532,AO,Adult Other
210513557,AA,Adult Arrest
211712785,AA,Adult Arrest
212110150,AO,Adult Other
211608287,IC,Invest Cont
211906423,AO,Adult Other
210319946,IC,Invest Cont
211711549,AA,Adult Arrest
211606213,AO,Adult Other
210513273,IC,Invest Cont
212006634,AO,Adult Other
210809392,IC,Invest Cont
210410465,IC,Invest Cont
211807555,IC,Invest Cont
210710320,IC,Invest Cont
210513828,IC,Invest Cont
211612359,IC,Invest Cont
210913880,AO,Adult Other
211815502,IC,Invest Cont
210508396,AA,Adult Arrest
211114918,AA,Adult Arrest
211913749,AA,Adult Arrest
211418741,AO,Adult Other
210405114,AO,Adult Other
211314391,AO,Adult Other
211910331,IC,Invest Cont
211804208,IC,Invest Cont
210513438,IC,Invest Cont
210416056,AA,Adult Arrest
210516129,IC,Invest Cont
210312791,AA,Adult Arrest
210212164,AA,Adult Arrest
210608569,AO,Adult Other
211113490,AA,Adult Arrest
210413458,AA,Adult Arrest
211909551,IC,Invest Cont
211315721,IC,Invest Cont
211714810,AO,Adult Other
210712271,IC,Invest Cont
210305117,IC,Invest Cont
211416248,AO,Adult Other
211304519,AO,Adult Other
210312306,AO,Adult Other
211304921,AA,Adult Arrest
212114964,IC,Invest Cont
212005501,AO,Adult Other
211707202,AA,Adult Arrest
211907240,AO,Adult Other
211105177,AA,Adult Arrest
211320453,IC,Invest Cont
210317717,IC,Invest Cont
210704397,IC,Invest Cont
211913211,AO,Adult Other
210319421,AO,Adult Other
211813292,IC,Invest Cont
210513891,IC,Invest Cont
211714805,AO,Adult Other
211012568,AA,Adult Arrest
210514822,IC,Invest Cont
210507086,IC,Invest Cont
212108725,AA,Adult Arrest
210714371,IC,Invest Cont
221104110,AA,Adult Arrest
211913335,AA,Adult Arrest
210312047,AA,Adult Arrest
211306281,AA,Adult Arrest
211105277,AA,Adult Arrest
210405130,AO,Adult Other
210709515,AO,Adult Other
210505397,AO,Adult Other
211906342,IC,Invest Cont
210614182,IC,Invest Cont
211305340,IC,Invest Cont
210716200,AO,Adult Other
210915162,AO,Adult Other
211416095,IC,Invest Cont
210710461,IC,Invest Cont
210816779,AA,Adult Arrest
211015592,IC,Invest Cont
211913177,IC,Invest Cont
211317273,AO,Adult Other
210412075,AA,Adult Arrest
210412380,AA,Adult Arrest
211712984,AO,Adult Other
211809092,AO,Adult Other
211606631,IC,Invest Cont
211410718,AA,Adult Arrest
210316817,AA,Adult Arrest
210812577,AO,Adult Other
210107945,AO,Adult Other
211816430,IC,Invest Cont
210115526,AO,Adult Other
211713675,AO,Adult Other
210409423,AA,Adult Arrest
210314071,IC,Invest Cont
212107124,AO,Adult Other
211223163,AA,Adult Arrest
211906431,AO,Adult Other
211106287,AA,Adult Arrest
210413436,IC,Invest Cont
211416839,IC,Invest Cont
210515131,IC,Invest Cont
210717261,AO,Adult Other
211911598,IC,Invest Cont
212010216,IC,Invest Cont
210706418,IC,Invest Cont
211711273,AO,Adult Other
220709745,IC,Invest Cont
211311062,IC,Invest Cont
211811524,IC,Invest Cont
210405485,IC,Invest Cont
210717106,AO,Adult Other
210716820,AO,Adult Other
210406647,AA,Adult Arrest
210611438,AO,Adult Other
212115830,AO,Adult Other
212114497,AA,Adult Arrest
212111450,AO,Adult Other
211105695,AA,Adult Arrest
212110233,AO,Adult Other
210513179,IC,Invest Cont
211223929,AO,Adult Other
210914745,AA,Adult Arrest
211110595,IC,Invest Cont
211309075,IC,Invest Cont
210413937,AO,Adult Other
211820786,IC,Invest Cont
211411544,AA,Adult Arrest
210320747,AA,Adult Arrest
211913806,IC,Invest Cont
211808217,AO,Adult Other
211306553,AO,Adult Other
211910485,AO,Adult Other
210504208,IC,Invest Cont
210410509,IC,Invest Cont
211109923,AA,Adult Arrest
210317689,IC,Invest Cont
210215904,AO,Adult Other
211905848,IC,Invest Cont
210620406,AO,Adult Other
211215860,IC,Invest Cont
211310115,IC,Invest Cont
211807906,IC,Invest Cont
210410909,AO,Adult Other
210509760,IC,Invest Cont
210314220,IC,Invest Cont
211318844,IC,Invest Cont
210612382,IC,Invest Cont
210916846,AO,Adult Other
211711428,AO,Adult Other
211913651,AA,Adult Arrest
211819725,AO,Adult Other
211311436,AO,Adult Other
210515673,AA,Adult Arrest
210908626,AA,Adult Arrest
210910823,AO,Adult Other
210413665,IC,Invest Cont
212116239,AA,Adult Arrest
211317883,IC,Invest Cont
210206681,AO,Adult Other
210407976,IC,Invest Cont
210708891,AA,Adult Arrest
211613607,AO,Adult Other
210415254,AO,Adult Other
210410907,AO,Adult Other
211604393,AA,Adult Arrest
210813132,AO,Adult Other
211907889,IC,Invest Cont
211811709,IC,Invest Cont
211217791,IC,Invest Cont
212117852,IC,Invest Cont
212118090,AO,Adult Other
211810835,IC,Invest Cont
211319261,IC,Invest Cont
210406646,AA,Adult Arrest
210510078,IC,Invest Cont
212114499,AA,Adult Arrest
210507228,AA,Adult Arrest
211417439,IC,Invest Cont
211214643,IC,Invest Cont
211222507,IC,Invest Cont
210315177,IC,Invest Cont
212108090,AO,Adult Other
211009436,AO,Adult Other
210412757,IC,Invest Cont
211315254,AO,Adult Other
211906303,IC,Invest Cont
210310874,AO,Adult Other
210511642,IC,Invest Cont
210215359,AO,Adult Other
211319808,AO,Adult Other
210513434,IC,Invest Cont
211606783,AO,Adult Other
212116241,AA,Adult Arrest
212009642,AA,Adult Arrest
211814548,AO,Adult Other
210807807,AO,Adult Other
212107864,AO,Adult Other
211910272,IC,Invest Cont
210514534,IC,Invest Cont
211401053,IC,Invest Cont
212007301,AA,Adult Arrest
211808627,AO,Adult Other
220704174,AO,Adult Other
210405710,AO,Adult Other
210514730,IC,Invest Cont
211410554,AO,Adult Other
211905068,AO,Adult Other
211911087,IC,Invest Cont
211610736,IC,Invest Cont
210806156,AO,Adult Other
211605272,IC,Invest Cont
210505813,AA,Adult Arrest
210411153,AO,Adult Other
210506608,IC,Invest Cont
211915238,AO,Adult Other
211222726,AO,Adult Other
210508987,AO,Adult Other
210916555,AO,Adult Other
211906922,IC,Invest Cont
210314721,AA,Adult Arrest
210818053,AO,Adult Other
211108098,AA,Adult Arrest
210411616,AO,Adult Other
210612393,AA,Adult Arrest
211225414,AO,Adult Other
211910941,AA,Adult Arrest
211906482,AO,Adult Other
210508685,IC,Invest Cont
211715963,AA,Adult Arrest
210512155,IC,Invest Cont
211310990,IC,Invest Cont
212114128,AA,Adult Arrest
212105902,AA,Adult Arrest
210517527,IC,Invest Cont
210714408,IC,Invest Cont
210508340,AA,Adult Arrest
210309212,AO,Adult Other
212117518,IC,Invest Cont
210517227,AO,Adult Other
211812269,AO,Adult Other
210408290,AO,Adult Other
210910765,AA,Adult Arrest
210512138,IC,Invest Cont
211706114,AO,Adult Other
211105331,AA,Adult Arrest
211008086,AO,Adult Other
212110262,AA,Adult Arrest
211005479,AO,Adult Other
212112930,AO,Adult Other
212016768,AA,Adult Arrest
210317810,IC,Invest Cont
211408729,IC,Invest Cont
211215943,IC,Invest Cont
211408734,IC,Invest Cont
211806520,IC,Invest Cont
210516133,AO,Adult Other
